episode_index,frames,adv_frac,adv_mean,adv_p75,adv_p90,adv_max,short_horizon_frac,length,source_dataset,source_episode_index,length_rank_pct,adv_frac_rank_pct,adv_p90_rank_pct,quality_score
143,13512,0.5905121373593842,-0.0009419447941020447,0.01359858722348739,0.03493472547193099,0.2383726349558406,0.003700414446417999,13512,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,0,0.9040404040404041,0.7727272727272727,0.5656565656565656,0.4944444444444444
98,6341,0.4317930925721495,0.0007922977852742089,0.014515917607741846,0.03234123052020599,0.1516271492924266,0.007885191610156127,6341,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,12,0.2676767676767677,0.36363636363636365,0.3686868686868687,0.4936868686868686
1,9687,0.5619902962733561,-0.00031248449462799766,0.014109600194888605,0.03193426341672466,0.18649150789638091,0.005161556725508413,9687,HIL_generalist_final_seal-water-bottle-cap_Haruki_U-Tokyo,1,0.6919191919191919,0.6919191919191919,0.35353535353535354,0.48989898989898994
66,14649,0.7118574646733565,-0.000994723978836699,0.011550601431327356,0.030346860596137556,0.16109983236451675,0.003413202266366305,14649,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,10,0.9494949494949495,0.9343434343434344,0.25252525252525254,0.48863636363636365
11,5567,0.3529728758756961,0.001157971635726186,0.01490873829384376,0.03648754567761951,0.19930703551431228,0.008981498113885397,5567,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,5,0.13131313131313133,0.1111111111111111,0.6616161616161617,0.4863636363636364
88,7100,0.40549295774647887,0.00041857880749494717,0.013890672334628595,0.035614617773490495,0.1706291920032077,0.007042253521126761,7100,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,1,0.3484848484848485,0.2828282828282828,0.6262626262626263,0.4805555555555555
129,13381,0.582243479560571,-0.000893359236443429,0.011310752340751185,0.034370314189391626,0.2558778299476676,0.0037366415066138556,13381,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,15,0.898989898989899,0.7474747474747475,0.5353535353535354,0.4787878787878788
147,7727,0.49035848324058495,0.00020927109018860482,0.01062583909292747,0.02840604395528367,0.4182946476551562,0.006470816617057073,7727,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,5,0.4217171717171717,0.5505050505050505,0.13636363636363635,0.47739898989898993
21,11301,0.5518980621183966,-0.0006146511602010045,0.01602343083282043,0.03463302911181976,0.12994866431613494,0.004424387222369702,11301,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,18,0.8080808080808081,0.6616161616161617,0.5454545454545454,0.47398989898989896
136,6735,0.4375649591685226,0.0006953345272915608,0.012090813228087915,0.030162086197333828,0.12498575062413741,0.007423904974016332,6735,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,23,0.30303030303030304,0.398989898989899,0.24242424242424243,0.47196969696969693
2,7215,0.4480942480942481,0.0003885526891117424,0.013130511948066248,0.030525397368865503,0.1503209284033351,0.00693000693000693,7215,HIL_generalist_final_seal-water-bottle-cap_Haruki_U-Tokyo,2,0.36363636363636365,0.43434343434343436,0.2676767676767677,0.47171717171717176
72,8492,0.46208195949128594,-0.00012668425463354259,0.013634422653513445,0.03327860892673066,0.28629983947535087,0.005887894488930758,8492,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,16,0.5454545454545454,0.47474747474747475,0.4292929292929293,0.4585858585858586
37,4730,0.3579281183932347,0.0018560677814886818,0.014311132812099947,0.03168302462359001,0.14805934936662246,0.010570824524312896,4730,HIL_generalist_final_seal-water-bottle-cap_VLAlab-JP,6,0.05555555555555555,0.13636363636363635,0.3333333333333333,0.45858585858585854
24,11292,0.4585547290116897,-0.0005399697397652098,0.018468085535960688,0.043089898535209184,0.22221293658872177,0.004427913567127169,11292,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,22,0.803030303030303,0.4595959595959596,0.9040404040404041,0.4565656565656566
6,10268,0.48714452668484615,-0.0005679991727242544,0.014153012865381731,0.03541891486306716,0.1889309993471675,0.004869497467861317,10268,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,0,0.7222222222222222,0.5303030303030303,0.5959595959595959,0.45505050505050504
75,9078,0.43721083939193656,-0.00021590620164661727,0.016566756972270502,0.03717802078385879,0.17826641709466506,0.0055078211059704785,9078,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,19,0.6111111111111112,0.3888888888888889,0.7171717171717171,0.4545454545454546
99,9436,0.5546841882153455,-0.00018856931734614524,0.01266504251320888,0.029232133039432062,0.1277909836258464,0.0052988554472234,9436,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,13,0.6666666666666666,0.6717171717171717,0.1717171717171717,0.4532828282828283
26,4987,0.36675355925406056,0.0015614521548080202,0.014199208327727808,0.03069482357163956,0.3955017030239105,0.010026067776218167,4987,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,24,0.08080808080808081,0.16161616161616163,0.2878787878787879,0.4520202020202021
74,5617,0.39327042905465553,0.0011919347087248218,0.012796718486743464,0.030038716503577728,0.399286428458011,0.008901548869503293,5617,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,18,0.14646464646464646,0.23737373737373738,0.23232323232323232,0.45202020202020204
70,9609,0.5698824019148715,-0.0003394297037595646,0.011855777212577356,0.026509042688804187,0.18517268807550002,0.005203455094182537,9609,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,14,0.6818181818181818,0.7222222222222222,0.06565656565656566,0.4494949494949495
95,8375,0.5041194029850746,-9.178826005505068e-05,0.011471640178161158,0.02750317067761947,0.14845749349256088,0.005970149253731343,8375,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,9,0.5303030303030303,0.5808080808080808,0.09595959595959595,0.444949494949495
186,13097,0.6000610826906925,-0.0009585124062379005,0.012705590435462488,0.029602833696799766,0.2485063894178443,0.003817668168282813,13097,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,17,0.8939393939393939,0.797979797979798,0.20202020202020202,0.4366161616161616
87,9256,0.4336646499567848,-0.00038578574847457706,0.015703128510313524,0.037468772241073145,0.13335714847703506,0.0054019014693171994,9256,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,0,0.6464646464646465,0.37373737373737376,0.7222222222222222,0.4363636363636364
92,5007,0.32035150788895544,0.0015214286512912653,0.011838760086493982,0.033849383005099834,0.3615431616568817,0.009986019572598362,5007,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,5,0.09090909090909091,0.04040404040404041,0.494949494949495,0.4353535353535354
96,6975,0.4110394265232975,0.0004001719103772283,0.013228136905627741,0.030926241585212275,0.1661159581031375,0.007168458781362007,6975,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,10,0.32323232323232326,0.30303030303030304,0.30303030303030304,0.4338383838383838
102,7674,0.4680740161584571,0.0002187781258694417,0.011305343219237818,0.02428164393563796,0.15382602424283554,0.006515506906437321,7674,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,16,0.4090909090909091,0.4898989898989899,0.025252525252525252,0.4323232323232323
79,7483,0.4110650808499265,0.00027701242992391384,0.01443641618748237,0.032368939229445955,0.14513675481935073,0.006681812107443539,7483,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,23,0.3838383838383838,0.30808080808080807,0.37373737373737376,0.429040404040404
59,14400,0.5424305555555555,-0.000983299231292487,0.01312035680671264,0.03543974817653228,0.1874816826071315,0.003472222222222222,14400,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,3,0.9393939393939394,0.6313131313131313,0.601010101010101,0.42550505050505044
169,20088,0.6302767821585026,-0.0013461705942230007,0.01007615760822822,0.029605161258178237,0.21658010394235183,0.002489048187972919,20088,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,0,0.9848484848484849,0.8383838383838383,0.20707070707070707,0.423989898989899
130,10275,0.4513868613138686,-0.0003981048970841279,0.016215022512870325,0.036217974730926056,0.2268384283866458,0.004866180048661801,10275,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,16,0.7272727272727273,0.4393939393939394,0.6515151515151515,0.42348484848484846
8,5721,0.35483307114140883,0.0011513321858168156,0.014298017927604212,0.032128047057586206,0.21224236101766158,0.008739730816290859,5721,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,2,0.15151515151515152,0.12121212121212122,0.35858585858585856,0.42323232323232324
13,4324,0.33996299722479184,0.001962020844544012,0.0142479090477996,0.030231696971850887,0.16888304413219024,0.01156336725254394,4324,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,7,0.030303030303030304,0.07575757575757576,0.2474747474747475,0.42297979797979796
148,7678,0.45610836155248763,0.0002249321640703288,0.008825879403548731,0.026839712121682662,0.20366094619889785,0.006512112529304506,7678,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,6,0.41414141414141414,0.4494949494949495,0.0707070707070707,0.42146464646464643
154,8347,0.3694740625374386,4.1151307357211364e-05,0.017158616193728937,0.042681976267295405,0.18229639330151215,0.0059901761111776685,8347,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,12,0.5252525252525253,0.16666666666666666,0.8939393939393939,0.41994949494949496
163,7004,0.3776413478012564,0.0005288305723537526,0.014285614573555483,0.03346667201180984,0.11753153414388229,0.007138777841233581,7004,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,22,0.3333333333333333,0.18686868686868688,0.4595959595959596,0.40934343434343434
172,14844,0.5713419563459984,-0.0010593228790162525,0.010656945266919626,0.0311444832469993,0.20680228606720497,0.0033683643222850983,14844,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,3,0.9545454545454546,0.7323232323232324,0.31313131313131315,0.4080808080808081
162,4937,0.33724934170548915,0.0016106396745261538,0.013133812555270685,0.030509023972945776,0.11639178902764846,0.010127607859023698,4937,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,21,0.07575757575757576,0.0707070707070707,0.26262626262626265,0.40782828282828276
116,4920,0.3258130081300813,0.0015813767069096513,0.01271171481271316,0.030677211889224575,0.4151166509359311,0.01016260162601626,4920,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,1,0.0707070707070707,0.050505050505050504,0.2777777777777778,0.4035353535353535
182,8938,0.48366524949653167,-0.00016009040378891837,0.011391129204230799,0.02864076555629303,0.2390130384351783,0.005594092638174088,8938,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,13,0.6060606060606061,0.5202020202020202,0.15151515151515152,0.4022727272727272
137,7781,0.43387739365120165,0.00019566747514231033,0.014332141586738123,0.029251325735049738,0.13582059354444076,0.006425909266161162,7781,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,24,0.4393939393939394,0.3787878787878788,0.17676767676767677,0.402020202020202
101,8748,0.48845450388660266,-0.0001467969444871634,0.012608047434287561,0.025892063089805142,0.2297107240643077,0.005715592135345221,8748,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,15,0.5858585858585859,0.5404040404040404,0.045454545454545456,0.3972222222222222
192,9592,0.39668473728106757,-0.00020481318553388115,0.01492058285434772,0.04099782616754104,0.24181548119445373,0.0052126772310258545,9592,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,23,0.6767676767676768,0.2474747474747475,0.8585858585858586,0.3962121212121212
194,12036,0.4596211365902293,-0.0007231762242694397,0.01577221215625335,0.03583784014840652,0.25496098012586166,0.004154204054503157,12036,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,25,0.8484848484848485,0.46464646464646464,0.6363636363636364,0.3893939393939394
159,6638,0.38912322988852066,0.000722935327378349,0.014227434852319254,0.02955778972168495,0.2101705184664302,0.007532389273877674,6638,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,18,0.29797979797979796,0.22727272727272727,0.19696969696969696,0.38737373737373737
157,6093,0.3953717380600689,0.0010052393431061431,0.01135956854482223,0.02595445127149154,0.15342896790166427,0.008206138191367143,6093,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,16,0.23737373737373738,0.24242424242424243,0.050505050505050504,0.3861111111111111
127,11161,0.43795358838813725,-0.0005296546716474415,0.014731924840407862,0.03644956261773635,0.24053435386081268,0.004479885314935938,11161,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,13,0.7929292929292929,0.40404040404040403,0.6565656565656566,0.3856060606060606
126,11211,0.4599054500044599,-0.0005741956723678971,0.015462998160319819,0.03402244658132125,0.15591142685075332,0.00445990545000446,11211,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,12,0.797979797979798,0.4696969696969697,0.5151515151515151,0.3851010101010101
25,6027,0.3794591007134561,0.0008101622912590264,0.012216355511146082,0.028207947918372646,0.16693328679462005,0.008296001327360213,6027,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,23,0.2222222222222222,0.19696969696969696,0.12121212121212122,0.38510101010101006
178,14147,0.5353785254824345,-0.0009597746429238736,0.012109625944095148,0.03268615216870832,0.1680315843309932,0.0035343182300134304,14147,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,9,0.9292929292929293,0.6161616161616161,0.4090909090909091,0.38383838383838387
146,5926,0.3466081673979075,0.0008236658019245071,0.012989997723298563,0.030688110598521723,0.2598703241433673,0.008437394532568343,5926,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,4,0.20202020202020202,0.10101010101010101,0.2828282828282828,0.38131313131313127
191,13769,0.44157164645217517,-0.0009832963935439139,0.014391060778098597,0.039928676792579186,0.21443313718696166,0.003631345776744862,13769,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,22,0.9141414141414141,0.4090909090909091,0.8232323232323232,0.3787878787878788
61,7727,0.343988611362754,0.00026480150640893497,0.015576597162681116,0.03671776563783218,0.1965018174137645,0.006470816617057073,7727,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,5,0.4217171717171717,0.08585858585858586,0.6767676767676768,0.3763888888888889
114,11766,0.45707972123066465,-0.0006527880708550051,0.01626844317575027,0.034645166107612146,0.20398117960353424,0.004249532551419344,11766,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,28,0.8282828282828283,0.45454545454545453,0.5505050505050505,0.3747474747474747
89,6026,0.34400929306339195,0.0007844805660821198,0.013581057869987978,0.030881482967334284,0.13901131958623458,0.00829737802854298,6026,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,2,0.21717171717171718,0.09090909090909091,0.29797979797979796,0.3744949494949495
173,20642,0.5786261021218874,-0.0013934348708517616,0.008110944041209711,0.029507755347686307,0.22675808877606918,0.002422245906404418,20642,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,4,0.9949494949494949,0.7373737373737373,0.1919191919191919,0.37196969696969695
52,6577,0.40094267903299374,0.0006312645240311132,0.009815301605659021,0.02316821736268149,0.15343969673772384,0.007602250266078759,6577,HIL_generalist_final_seal-water-bottle-cap_VLAlab-JP,25,0.2878787878787879,0.2676767676767677,0.010101010101010102,0.3717171717171717
164,9247,0.4072672218016654,-0.00016999678866087196,0.016085374959903254,0.03511753887792159,0.13511725873609115,0.005407159078620093,9247,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,23,0.6414141414141414,0.2878787878787879,0.5808080808080808,0.3712121212121212
18,5003,0.3118129122526484,0.0014890550920840474,0.011374782630401148,0.02928013116975357,0.41136529659613585,0.009994003597841295,5003,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,12,0.08585858585858586,0.030303030303030304,0.18181818181818182,0.3699494949494949
69,5986,0.3775476110925493,0.0009765027452141461,0.012397428834038271,0.026009898492293848,0.15987789244313766,0.00835282325425994,5986,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,13,0.21212121212121213,0.18181818181818182,0.05555555555555555,0.3686868686868687
166,4784,0.32295150501672243,0.0018527629430693854,0.01146981664856006,0.02748726964850951,0.1988041660275035,0.010451505016722408,4784,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,25,0.06565656565656566,0.045454545454545456,0.09090909090909091,0.3656565656565656
133,11448,0.45379105520614954,-0.0006218377640088975,0.011524353035884394,0.033875542738633656,0.22132550538440277,0.004367575122292104,11448,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,19,0.8156565656565656,0.4444444444444444,0.5,0.36452020202020197
77,3683,0.2726038555525387,-0.001762427690451593,0.008739881077008738,0.026948923477130435,0.08769977451224853,0.013575889220743959,3683,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,21,0.010101010101010102,0.005050505050505051,0.07575757575757576,0.3638888888888889
193,11448,0.419811320754717,-0.0006057754394611465,0.013361342110829844,0.03794873268266253,0.19161045164723922,0.004367575122292104,11448,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,24,0.8156565656565656,0.32323232323232326,0.7575757575757576,0.36148989898989903
168,7002,0.3848900314195944,0.0004172286915386712,0.011631987848477854,0.02906242818494372,0.11322071761746932,0.007140816909454442,7002,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,27,0.3282828282828283,0.20707070707070707,0.15656565656565657,0.3595959595959596
184,13618,0.4315611690409752,-0.0008698528886211428,0.017032388457255854,0.04000316471715503,0.18876663208861877,0.0036716111029519755,13618,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,15,0.9090909090909091,0.35858585858585856,0.8282828282828283,0.35883838383838385
9,5311,0.33477687817736773,0.0014103948867948363,0.012988924839692606,0.02787883193154861,0.16038937480111648,0.009414422895876483,5311,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,3,0.11616161616161616,0.06060606060606061,0.1111111111111111,0.3588383838383838
17,10721,0.47794049062587446,-0.000494626054494713,0.01245689005513717,0.029464270779090418,0.11453973115344573,0.004663744053726332,10721,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,11,0.7626262626262627,0.51010101010101,0.18686868686868688,0.35
53,7793,0.3739253175927114,0.0001293203285954973,0.014936532684760584,0.0324600032057338,0.16454463810582687,0.006416014371872193,7793,HIL_generalist_final_seal-water-bottle-cap_VLAlab-JP,26,0.4444444444444444,0.1717171717171717,0.3888888888888889,0.34949494949494947
170,11891,0.4417626776553696,-0.0006628611946620928,0.013808563211160196,0.034139525004821314,0.20986017198224594,0.004204860819106888,11891,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,1,0.8434343434343434,0.41414141414141414,0.5303030303030303,0.3472222222222222
78,9994,0.4299579747848709,-0.000305209466308238,0.011674936720328821,0.03249251753945877,0.14136059195657302,0.005003001801080648,9994,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,22,0.7070707070707071,0.3383838383838384,0.398989898989899,0.3345959595959596
124,8299,0.41016989998795034,8.258478792906187e-05,0.010869582974510683,0.02908797473569442,0.14149764538665344,0.006024822267743102,8299,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,10,0.5202020202020202,0.29797979797979796,0.16161616161616163,0.3343434343434343
80,10006,0.4423345992404557,-0.0005623033463610133,0.010592214622693552,0.027315672346549524,0.14759915680547286,0.004997001798920648,10006,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,24,0.7121212121212122,0.41919191919191917,0.08585858585858586,0.30656565656565654
160,6132,0.31490541422048274,0.0009000985711491188,0.01135680437942077,0.028211789810257463,0.17921194047589828,0.008153946510110893,6132,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,19,0.24242424242424243,0.03535353535353535,0.12626262626262627,0.3063131313131313
190,11805,0.4309191020753918,-0.0006515354106388691,0.012135978647666468,0.03345031351705126,0.20209845513959457,0.004235493434985175,11805,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,21,0.8333333333333334,0.3484848484848485,0.45454545454545453,0.30606060606060603
134,5777,0.2951358836766488,0.0009870268653562725,0.009952042111354364,0.02365497858186294,0.13895716876645614,0.008655011251514627,5777,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,20,0.16666666666666666,0.020202020202020204,0.020202020202020204,0.30479797979797985
56,6506,0.33722717491546267,0.0007592608836339883,0.012828351323651566,0.02804374308248092,0.2140995672430568,0.00768521364893944,6506,HIL_generalist_final_seal-water-bottle-cap_VLAlab-JP,29,0.2828282828282828,0.06565656565656566,0.11616161616161616,0.3037878787878787
5,6171,0.29201101928374656,0.0006453689959682243,0.010025631495910181,0.0291484853710704,0.30887993783612777,0.00810241451952682,6171,HIL_generalist_final_seal-water-bottle-cap_Haruki_U-Tokyo,5,0.2474747474747475,0.015151515151515152,0.16666666666666666,0.3035353535353535
183,12400,0.47193548387096773,-0.0008716271917155667,0.01032662005086471,0.027285795145826835,0.18381419391294052,0.004032258064516129,12400,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,14,0.8636363636363636,0.494949494949495,0.08080808080808081,0.2866161616161616
22,10566,0.4157675563127011,-0.0005162714305381311,0.013148166098790659,0.030581053205924524,0.12496643126864959,0.00473215975771342,10566,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,20,0.7424242424242424,0.31313131313131315,0.2727272727272727,0.28560606060606064
135,10549,0.35662148070907196,-0.000558248429920418,0.014606844493346705,0.03650922388692429,0.16462388248105575,0.004739785761683572,10549,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,22,0.7373737373737373,0.13131313131313133,0.6666666666666666,0.28434343434343434
132,13791,0.4761076064099775,-0.0009449003505559232,0.01216675699611236,0.02839201302190353,0.17426649839540054,0.0036255528968167647,13791,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,18,0.9191919191919192,0.5,0.13131313131313133,0.27954545454545454
195,20150,0.360893300248139,-0.0013973873149931463,0.017486907401280893,0.0465411207165294,0.2799148260142379,0.0024813895781637717,20150,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,27,0.98989898989899,0.14646464646464646,0.9747474747474747,0.2643939393939394
161,8588,0.3585235211923614,-0.00016500231269404904,0.012070406087832941,0.029930575051503674,0.22020834670324851,0.005822077317186773,8588,HIL_specialist_final_seal-water-bottle-cap_VLAlab-JP,20,0.5555555555555556,0.1414141414141414,0.21717171717171718,0.2626262626262626
7,6964,0.3011200459506031,0.0005638217493943528,0.01035747476776172,0.024923277200167352,0.11745746047158767,0.007179781734635267,6964,HIL_generalist_final_seal-water-bottle-cap_PengfangQian_SII,1,0.3181818181818182,0.025252525252525252,0.030303030303030304,0.25606060606060604
58,7751,0.27519029802606115,0.00022818575465124863,0.00921667725701858,0.030034210392432703,0.15964619428773452,0.006450780544445878,7751,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,2,0.4292929292929293,0.010101010101010102,0.22727272727272727,0.24974747474747472
94,8258,0.3321627512714943,-8.642333771072136e-06,0.013064049043851389,0.028571664401488797,0.1773905417408519,0.006054734802615646,8258,HIL_specialist_final_seal-water-bottle-cap_Haruki_U-Tokyo,7,0.5050505050505051,0.05555555555555555,0.14646464646464646,0.2275252525252525
197,14359,0.3515565150776516,-0.0009865695720200711,0.012181114264922632,0.03610313744206955,0.2554179018821292,0.003482136639041716,14359,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,29,0.9343434343434344,0.10606060606060606,0.6464646464646465,0.2
174,21217,0.44266390158834895,-0.0014790116266064602,0.007761534162955774,0.022515603014426722,0.21382227898498107,0.0023566008389498986,21217,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,5,1.0,0.42424242424242425,0.005050505050505051,0.19191919191919193
179,13997,0.43073515753375724,-0.0009099510247376258,0.01018524528403808,0.025569633999066838,0.22257315725942184,0.0035721940415803385,13997,HIL_specialist_final_seal-water-bottle-cap_zhangyu_Huazhong,10,0.9242424242424242,0.3434343434343434,0.03535353535353535,0.18813131313131312
123,16117,0.36222622076068745,-0.001095840301947467,0.007810171553092493,0.023499660798507228,0.12615748853345443,0.0031023143264875598,16117,HIL_specialist_final_seal-water-bottle-cap_PengfangQian_SII,8,0.9646464646464646,0.15151515151515152,0.015151515151515152,0.0835858585858586
76,17651,0.34326667044360093,-0.0012499118985605316,0.009045932301478876,0.025783832975821985,0.15217992276807357,0.0028327006968443713,17651,HIL_generalist_final_seal-water-bottle-cap_ZechengZhu_ICL,20,0.9797979797979798,0.08080808080808081,0.04040404040404041,0.05151515151515153
